"","ESD.CODE","STATE","PHASE","PHASE.NAME","FUNCTIONAL","SYMBOL","Lower","Upper"
"1982","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","POFE",448,673
"1983","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","HECO26",11,112
"1984","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","ACHY",11,112
"1985","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","ELEL5",6,56
"1986","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","PG",0,56
"1987","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","KOMA",0,22
"1988","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","PASM",168,504
"1989","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","BOGR2",0,17
"1990","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","PLJA",0,17
"1991","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","LUPIN",6,39
"1992","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ERIGE2",6,39
"1993","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ERRA3",6,28
"1994","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ASTRA",6,28
"1995","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","CASTI2",6,28
"1996","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","SPCO",6,28
"1997","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PENST",6,22
"1998","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PF",0,22
"1999","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ALLIU",0,17
"2000","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ASTER",0,17
"2001","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","COUM",0,17
"2002","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","HYMEN7",0,17
"2003","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PEPU7",0,17
"2004","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","SENEC",0,17
"2005","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PHHO",0,11
"2006","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ERIOG",0,11
"2007","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","ARTRW8",140,308
"2008","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","CHVI8",11,56
"2009","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","GUSA2",6,39
"2010","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","PERA4",0,11
"2011","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","TECA2",0,11
"2012","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","ERPAP10",0,11
"2013","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","CEMO2",0,28
"2014","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","PUTR2",0,28
"2015","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","QUGA",0,17
"2016","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","OPPO",0,11
"2017","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","PASM",80,160
"2018","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","ACHY",40,80
"2019","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","PLJA",30,60
"2020","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","POSE",10,30
"2021","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","ELEL5",15,30
"2022","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","HECO26",10,30
"2023","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","KOMA",10,30
"2024","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","LESAS",0,15
"2025","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","BOGR2",0,15
"2026","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","POFE",0,15
"2027","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","SPCO",5,15
"2028","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","STAC",5,10
"2029","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","ARLU",5,10
"2030","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","COWR2",0,10
"2031","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","CRYPT",0,10
"2032","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","ERIGE2",0,10
"2033","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","ERIOG",5,10
"2034","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","OECA10",0,10
"2035","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","PENST",5,10
"2036","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","PHLO2",5,10
"2037","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","ARNO4",40,80
"2038","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","ARTRW8",40,80
"2039","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","QUGA",0,50
"2040","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","GUSA2",0,30
"2041","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","CHVI8",15,30
"2042","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","AMUT",15,30
"2043","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","ARFR4",15,30
"2044","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","CEMO2",10,25
"2045","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","PUTR2",5,20
"2046","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","OPPO",0,15
"2047","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","EPVI",0,5
"2048","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","TREE","JUOS",50,100
"2049","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","TREE","PIED",50,100
"2050","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","LESAS",60,120
"2051","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","PLJA",0,40
"2052","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","ACHY",15,40
"2053","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","POSE",0,20
"2054","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","PASM",5,20
"2055","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","CRFE3",0,5
"2056","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","PECR5",0,5
"2057","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","SEFLF",0,5
"2058","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","STAC",0,5
"2059","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","ARTRW8",15,40
"2060","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","CEMO2",0,15
"2061","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","ARNO4",5,15
"2062","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","AMUT",0,10
"2063","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","EPVI",0,5
"2064","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","GUSA2",0,5
"2065","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","OPPO",0,5
"2066","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","TREE","JUOS",110,220
"2067","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","TREE","PIED",15,60
"2068","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","LESAS",100,160
"2069","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","PLJA",0,40
"2070","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","ACHY",20,40
"2071","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","POSE",0,20
"2072","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","PASM",5,20
"2073","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","CRFE3",0,5
"2074","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","PECR5",0,5
"2075","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","SEFLF",0,5
"2076","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","ARTRW8",40,80
"2077","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","ARNO4",20,40
"2078","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","AMUT",5,20
"2079","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","CEMO2",0,5
"2080","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","EPVI",0,5
"2081","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","GUSA2",0,5
"2082","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","TREE","JUOS",5,60
"2083","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","TREE","PIED",0,20
"2084","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","PASM",405,450
"2085","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","POFE",9,45
"2086","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","ACHY",9,45
"2087","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","ELEL5",9,45
"2088","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","KOMA",9,45
"2089","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","LESAS",9,45
"2090","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ERRA3",9,18
"2091","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","SPCO",9,18
"2092","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ACMIO",9,18
"2093","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ASTER",9,18
"2094","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ASTRA",9,18
"2095","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","OXYTR",9,18
"2096","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PENST",9,18
"2097","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ACMIO",9,18
"2098","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ASTER",9,18
"2099","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ASTRA",9,18
"2100","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ERRA3",9,18
"2101","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","OXYTR",9,18
"2102","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PENST",9,18
"2103","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","SPCO",9,18
"2104","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","BASA3",0,9
"2105","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PHHO",0,9
"2106","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PHLO2",0,9
"2107","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","BASA3",0,9
"2108","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","CRYPT",0,9
"2109","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ERIOG",0,9
"2110","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","STAC",0,9
"2111","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","IPAG",0,9
"2112","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","ARTRW8",135,180
"2113","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","CHVI",9,45
"2114","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","KRLA2",9,18
"2115","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","OPPO",0,9
"2116","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","PERA4",0,9
"2117","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","EPHED",0,9
"2118","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","ATCA2",0,9
"2119","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","ARNO4",0,9
"2120","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","LESAS",40,100
"2121","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","PLJA",0,35
"2122","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","ACHY",20,35
"2123","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","PG",0,25
"2124","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","PASM",5,20
"2125","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","POSE",0,20
"2126","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","PF",0,25
"2127","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","STAC",0,10
"2128","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","CRFE3",0,5
"2129","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","PECR5",0,5
"2130","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","SEFLF",0,5
"2131","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","ARTRW8",15,40
"2132","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","ARNO4",5,15
"2133","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","CEMO2",0,10
"2134","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","EPVI",0,5
"2135","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","GUSA2",0,5
"2136","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","AMUT",0,5
"2137","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","TREE","JUOS",120,220
"2138","R036XY110CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","TREE","PIED",20,40
"2139","R036XY110CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","LESAS",15,30
"2140","R036XY110CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","ACHY",5,10
"2141","R036XY110CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","PASM",0,5
"2142","R036XY110CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","PLJA",0,5
"2143","R036XY110CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","POSE",0,5
"2144","R036XY110CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","CRFE3",0,5
"2145","R036XY110CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","PECR5",0,5
"2146","R036XY110CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","SEFLF",0,5
"2147","R036XY110CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","STAC",0,5
"2148","R036XY110CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","AMUT",0,5
"2149","R036XY110CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","ARNO4",0,5
"2150","R036XY110CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","ARTRW8",0,5
"2151","R036XY110CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","CEMO2",0,5
"2152","R036XY110CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","EPVI",0,5
"2153","R036XY110CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","GUSA2",0,5
"2154","R036XY110CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","TREE","JUOS",180,270
"2155","R036XY110CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","TREE","PIED",30,50
"2156","R036XY110CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","LESAS",100,160
"2157","R036XY110CO","REFERENCE",1.4,"MATURE PINYON-JUNIPER WOODLAND","GRASS","PLJA",0,40
"2158","R036XY110CO","REFERENCE",1.5,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","ACHY",20,40
"2159","R036XY110CO","REFERENCE",1.6,"MATURE PINYON-JUNIPER WOODLAND","GRASS","POSE",0,25
"2160","R036XY110CO","REFERENCE",1.7,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","PASM",5,20
"2161","R036XY110CO","REFERENCE",1.8,"MATURE PINYON-JUNIPER WOODLAND","FORB","STAC",0,15
"2162","R036XY110CO","REFERENCE",1.9,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","CRFE3",0,5
"2163","R036XY110CO","REFERENCE",2,"MATURE PINYON-JUNIPER WOODLAND","FORB","PECR5",0,5
"2164","R036XY110CO","REFERENCE",2.1,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","SEFLF",0,5
"2165","R036XY110CO","REFERENCE",2.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","ARTRW8",40,80
"2166","R036XY110CO","REFERENCE",2.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARNO4",20,40
"2167","R036XY110CO","REFERENCE",2.4,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","AMUT",5,20
"2168","R036XY110CO","REFERENCE",2.5,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","CEMO2",0,15
"2169","R036XY110CO","REFERENCE",2.6,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","EPVI",0,5
"2170","R036XY110CO","REFERENCE",2.7,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","GUSA2",0,5
"2171","R036XY110CO","REFERENCE",2.8,"MATURE PINYON-JUNIPER WOODLAND","TREE","JUOS",5,60
"2172","R036XY110CO","REFERENCE",2.9,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","TREE","PIED",0,20
"2173","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","PASM",300,500
"2174","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","POFE",200,350
"2175","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","ACHY",50,150
"2176","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","PLJA",0,75
"2177","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","ELEL5",0,75
"2178","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","HENE5",0,50
"2179","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","HOJU",0,50
"2180","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","JUTE",0,50
"2181","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","KOMA",0,50
"2182","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","BOGR2",0,50
"2183","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","SPAI",0,50
"2184","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","SPCO",10,50
"2185","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","PF",0,40
"2186","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","ARDR4",0,40
"2187","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","ARLU",0,40
"2188","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","CAAND",0,40
"2189","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","CHFE3",0,40
"2190","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","ERIN4",0,40
"2191","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","HEVI4",0,40
"2192","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","IPAG",0,40
"2193","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","PANEM",10,30
"2194","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","SHRUB","ARTRT",125,300
"2195","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","SHRUB","ATCA2",50,150
"2196","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","SHRUB","ERNAN5",0,100
"2197","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","SHRUB","GUSA2",0,100
"2198","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","SHRUB","KRLA2",0,100
"2199","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","SHRUB","QUGA",0,100
"2200","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","SHRUB","SAAM2",0,100
"2201","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","SHRUB","SAVE4",0,25
"2202","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","SHRUB","RHTR",0,25
"2203","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","SHRUB","ROWO",0,25
"2204","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","SHRUB","OPPO",0,25
"2205","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","SHRUB","PERA4",0,25
"2206","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","SHRUB","CHVI8",0,25
"2207","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","HECO26",80,200
